wallet_id,block_number,token_symbol,value,to_address,from_address
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9509443,ZRX,1952.2855757900002,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9494081,AOA,48577.4,0x2704389cd4c9c4c5865a3ee4b76977b480480004,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9480979,DAI,2500.1077834788903,0x2704389cd4c9c4c5865a3ee4b76977b480480004,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9480891,cDAI,123676.03991587,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9480891,DAI,2500.1077834788903,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0000000000000000000000000000000000000000
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9479605,cDAI,123676.03991587,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9479605,DAI,2500.0,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9479409,DAI,2500.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x2704389cd4c9c4c5865a3ee4b76977b480480004
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9451181,cUSD,1.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x312100debd03e6bca7991c55fad75927666ada98
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9446914,BAT,1940.14660019,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9446903,TUSD,682.8235326900001,0x56b6e05ad478ddf0ab0b7d721b5b2fb0a5e87569,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9446873,TUSD,500.0,0x2769a668b13adc332a0c4f3ceddfbe78f13171d4,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9438089,BAT,3014.44594079,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9434503,TUSD,1000.0,0x21b6d007f98e8fc5b8bfe12a348c99571046c69f,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9433582,BAT,2074.43632754,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9433546,TUSD,550.0,0x2769a668b13adc332a0c4f3ceddfbe78f13171d4,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9428214,DAI,695.7766295499999,0x2704389cd4c9c4c5865a3ee4b76977b480480004,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9428165,DAI,695.7766295499999,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9428131,TUSD,700.0,0x0e7d40edbef494deecd8a981c98b915bbff93537,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9427632,TUSD,279.30500979,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9427490,TUSD,2569.36744995,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9427462,TUSD,328.07022750000004,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9427458,BAT,10000.0,0x7aa88d5804093366c71e73d39a410bb06487c11c,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9427276,TUSD,256.08084545,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9419352,AfroX,1000000.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x617c69250f678215f39ab00328ea9d06d77ab778
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9375773,ZRX,1930.69223908,0x2704389cd4c9c4c5865a3ee4b76977b480480004,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9375754,ZRX,100.0,0x2704389cd4c9c4c5865a3ee4b76977b480480004,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9375700,ZRX,816.79467909,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9375610,ZRX,1213.89755999,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9329593,BAT,536.575593,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x0e5a8c6704d2747da3a50d46b9f911e5bdb482ff
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9262309,QCH,2.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xd1917932a7db6af687b523d5db5d7f5c2734763f
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9240187,ZRX,1127.45576353,0x3f4d992b279209a3469de32220348cfb35eb2296,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9240170,BAT,1132.04082722,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9240140,ZRX,1000.0,0x3aedcc76ccbbd421953c959579dfe682f5578099,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9215105,BAT,972.8709529199999,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9161932,AOA,48572.4,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x2b5634c42055806a59e9107ed44d43c426e58258
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9160042,BAT,380.26386575,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9159875,ZRX,339.50707301,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x59a5208b32e627891c389ebafc644145224006e8
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9159855,BAT,0.5,0x3fedee5076ddf151cb66fe2f657e70c22039b64d,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9145614,ZRX,450.53197161,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xefbbef4f4039c7df2ba1e41d0a2585b638102d79
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9102771,KICK,888888.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xc12d1c73ee7dc3615ba4e37e4abfdbddfa38907e
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9055002,ZRX,1337.4167189099999,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x3fb55f9fb5b0da4a8dd4dae4284fd160ed774323
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,9031514,BAT,6995.53,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x564286362092d8e7936f0549571a803b203aaced
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,8670461,EBK,5.07573761,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0xe5ccfca59acd6a3dea18a97a8d12a1fc5be09b13
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,7687840,AOA,5.0,0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,0x5ec2dc94a2e53727e37f253783ddff7cb907709d
0x3867d222ba91236ad4d12c31056626f9e798629c,11444496,cUSDC,140.73010971,0x3867d222ba91236ad4d12c31056626f9e798629c,0x39aa39c021dfbae8fac545936693ac917d5e7563
0x3867d222ba91236ad4d12c31056626f9e798629c,11444496,USDC,3.0,0x39aa39c021dfbae8fac545936693ac917d5e7563,0x3867d222ba91236ad4d12c31056626f9e798629c
0x3867d222ba91236ad4d12c31056626f9e798629c,11444419,USDC,3.0,0x3867d222ba91236ad4d12c31056626f9e798629c,0xb68eac242ba385f7af0f0b45b10e3957df2cbe96
0x3a44be4581137019f83021eeee72b7dc57756069,11114055,cUSDC,141.47296586,0x3a44be4581137019f83021eeee72b7dc57756069,0x39aa39c021dfbae8fac545936693ac917d5e7563
0x3a44be4581137019f83021eeee72b7dc57756069,11114055,USDC,3.0,0x39aa39c021dfbae8fac545936693ac917d5e7563,0x3a44be4581137019f83021eeee72b7dc57756069
0x3a44be4581137019f83021eeee72b7dc57756069,11114039,USDC,3.0,0x3a44be4581137019f83021eeee72b7dc57756069,0xcdc2c7e1c8e8a1f2d36716df5c61ed850a4ba194
0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,11251053,cUSDC,282.42815829,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0x39aa39c021dfbae8fac545936693ac917d5e7563
0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,11251053,USDC,6.0,0x39aa39c021dfbae8fac545936693ac917d5e7563,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b
0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,11248200,USDC,3.0,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0x87a451d80b1b9af6fce569af22656ccd6e154cf5
0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,11248148,USDC,3.0,0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,0xb071a889540e6c57a48539729f264ab5f6847572
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,22361961,cETH,0.25061651,0xa090fc409a9f25bf8e28257d42ef6904590c8984,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,21851451,cETH,0.59821897,0xbfe1364efb0a1e01241f058a6039f43fea88cfc5,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,21785879,cETH,1.13636162,0xbfe1364efb0a1e01241f058a6039f43fea88cfc5,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,21375809,cUSDCv3,10.290071,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x0000000000000000000000000000000000000000
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,21351072,cETH,12.93523336,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,21347516,cETH,4.97509097,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,21347501,USDC,606.783287,0xc3d688b66703497daa19211eedff47f25384cdc3,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,21347434,USDC,606.783287,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x03baf90b77df8fec05ba9a59f26d0e0d021f75b7
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,17616992,USDC,400.0,0x1543bd0b5f8192dd28ec0d2db7645c658268ac38,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,17616976,USDC,400.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xc3d688b66703497daa19211eedff47f25384cdc3
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16857824,USDC,100.0,0x39aa39c021dfbae8fac545936693ac917d5e7563,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16857799,USDC,100.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xc3d688b66703497daa19211eedff47f25384cdc3
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16514131,cETH,1.49404986,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16182742,cETH,1.99234473,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16175761,USDC,50.0,0x1543bd0b5f8192dd28ec0d2db7645c658268ac38,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16175742,USDC,50.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xc3d688b66703497daa19211eedff47f25384cdc3
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16164107,USDC,300.0,0x40895c5d5f793131932f08342f7c45c252cdc566,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16164077,USDC,150.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xc3d688b66703497daa19211eedff47f25384cdc3
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16164055,USDC,150.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x39aa39c021dfbae8fac545936693ac917d5e7563
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16164046,cETH,12.45223061,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16096970,USDC,50.0,0x1543bd0b5f8192dd28ec0d2db7645c658268ac38,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16096937,USDC,50.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x39aa39c021dfbae8fac545936693ac917d5e7563
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16096925,cETH,3.98478708,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16034557,USDC,100.0,0x1543bd0b5f8192dd28ec0d2db7645c658268ac38,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16034543,USDC,100.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xc3d688b66703497daa19211eedff47f25384cdc3
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,16033879,$ Visit NFTGiftX.com to claim,4000.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x46340b20830761efd32832a74d7169b29feb9758
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11609485,DAI,150.34795474405925,0x413a94e3f299631cb8097f759e84b9796538c747,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11609485,USDT,250.560913,0x413a94e3f299631cb8097f759e84b9796538c747,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11609485,USDC,250.481964,0x413a94e3f299631cb8097f759e84b9796538c747,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11609454,USDC,250.481964,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xd6ad7a6750a7593e092a9b218d66c0a814a3436e
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11609454,yUSDC,212.0843,0x0000000000000000000000000000000000000000,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11609450,USDT,250.560913,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xe6354ed5bc4b393a5aad09f21c46e101e692d447
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11609450,yUSDT,241.4949,0x0000000000000000000000000000000000000000,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11609450,DAI,150.34795474405925,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11609450,yDAI,141.9559,0x0000000000000000000000000000000000000000,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11583057,yUSDT,96.515896,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x0000000000000000000000000000000000000000
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11583057,USDT,100.0,0xe6354ed5bc4b393a5aad09f21c46e101e692d447,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11583057,yUSDC,84.74737,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x0000000000000000000000000000000000000000
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11583057,USDC,100.0,0xd6ad7a6750a7593e092a9b218d66c0a814a3436e,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11583008,USDC,100.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11582999,USDT,100.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11570595,yUSDT,144.979013,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x0000000000000000000000000000000000000000
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11570595,USDT,150.0,0xe6354ed5bc4b393a5aad09f21c46e101e692d447,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11570563,USDT,150.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11558451,yDAI,141.95590353816254,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x0000000000000000000000000000000000000000
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11558451,DAI,150.0,0x16de59092dae5ccf4a1e6439d611fd0653f0bd01,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11558437,DAI,150.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11557057,yUSDC,127.337005,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x0000000000000000000000000000000000000000
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11557057,USDC,150.0,0xd6ad7a6750a7593e092a9b218d66c0a814a3436e,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11556945,USDC,150.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,11473169,OMG,79.0,0x75f8f9c0f2c1fa0ae483d70a0220d606b03ab164,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,10700285,OMG,79.51447558,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x59a5208b32e627891c389ebafc644145224006e8
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9810920,HEX,100.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x0b795e585ec0436e4572cc9b24fc5da1faf9cfc6
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9709341,DAI,300.18583037735317,0xd2be77e69723dd30d3c0a7a30eed8b97d62b9627,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9709312,cDAI,14718.92869221,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9709312,DAI,300.18583037735317,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x0000000000000000000000000000000000000000
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9690566,cDAI,9811.48074477,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9690566,DAI,200.0,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9690561,DAI,200.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9684036,cDAI,4907.44794744,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9684036,DAI,100.0,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9684029,DAI,100.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9678718,DAI,696.761616138431,0xd2be77e69723dd30d3c0a7a30eed8b97d62b9627,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9678689,cDAI,34200.11031185,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9678689,DAI,696.761616138431,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x0000000000000000000000000000000000000000
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9562783,cETH,258.42679817,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9533469,cDAI,24690.72011987,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9533469,DAI,500.0,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9533453,DAI,500.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9478880,DAI,500.0,0xd2be77e69723dd30d3c0a7a30eed8b97d62b9627,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9478822,cDAI,24735.84169664,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9478822,DAI,500.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x0000000000000000000000000000000000000000
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9442265,cDAI,4953.19718985,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9442265,DAI,100.0,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9442262,DAI,100.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9433261,cDAI,24774.47540711,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9433261,DAI,500.0,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9433258,DAI,500.0,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9433147,cETH,249.85866309,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,9425586,cDAI,2478.17017388,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643
